Id,ActivityHour,Calories
1844505072,2016-04-12,56
1844505072,2016-04-12,66
1844505072,2016-04-12,124
1844505072,2016-04-12,108
1844505072,2016-04-12,105
1844505072,2016-04-12,127
1844505072,2016-04-12,97
1844505072,2016-04-12,97
1844505072,2016-04-12,108
1844505072,2016-04-12,105
1844505072,2016-04-12,100
1844505072,2016-04-12,104
1844505072,2016-04-12,93
1844505072,2016-04-12,106
1844505072,2016-04-12,82
1844505072,2016-04-12,96
1844505072,2016-04-12,65
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,56
1844505072,2016-04-13,57
1844505072,2016-04-13,116
1844505072,2016-04-13,91
1844505072,2016-04-13,95
1844505072,2016-04-13,65
1844505072,2016-04-13,73
1844505072,2016-04-13,81
1844505072,2016-04-13,98
1844505072,2016-04-13,85
1844505072,2016-04-13,112
1844505072,2016-04-13,97
1844505072,2016-04-13,95
1844505072,2016-04-13,109
1844505072,2016-04-13,81
1844505072,2016-04-13,101
1844505072,2016-04-14,82
1844505072,2016-04-14,65
1844505072,2016-04-14,56
1844505072,2016-04-14,56
1844505072,2016-04-14,56
1844505072,2016-04-14,56
1844505072,2016-04-14,56
1844505072,2016-04-14,62
1844505072,2016-04-14,115
1844505072,2016-04-14,113
1844505072,2016-04-14,130
1844505072,2016-04-14,114
1844505072,2016-04-14,85
1844505072,2016-04-14,112
1844505072,2016-04-14,80
1844505072,2016-04-14,89
1844505072,2016-04-14,84
1844505072,2016-04-14,117
1844505072,2016-04-14,88
1844505072,2016-04-14,152
1844505072,2016-04-14,107
1844505072,2016-04-14,95
1844505072,2016-04-14,80
1844505072,2016-04-14,78
1844505072,2016-04-15,63
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,76
1844505072,2016-04-15,86
1844505072,2016-04-15,93
1844505072,2016-04-15,97
1844505072,2016-04-15,100
1844505072,2016-04-15,99
1844505072,2016-04-15,92
1844505072,2016-04-15,71
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,56
1844505072,2016-04-15,91
1844505072,2016-04-15,94
1844505072,2016-04-15,89
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,66
1844505072,2016-04-16,95
1844505072,2016-04-16,111
1844505072,2016-04-16,101
1844505072,2016-04-16,144
1844505072,2016-04-16,118
1844505072,2016-04-16,67
1844505072,2016-04-16,58
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-16,56
1844505072,2016-04-17,56
1844505072,2016-04-17,57
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,56
1844505072,2016-04-17,102
1844505072,2016-04-17,121
1844505072,2016-04-17,153
1844505072,2016-04-17,97
1844505072,2016-04-17,82
1844505072,2016-04-17,97
1844505072,2016-04-17,101
1844505072,2016-04-17,91
1844505072,2016-04-17,84
1844505072,2016-04-17,79
1844505072,2016-04-18,96
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,72
1844505072,2016-04-18,67
1844505072,2016-04-18,95
1844505072,2016-04-18,82
1844505072,2016-04-18,88
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,56
1844505072,2016-04-18,63
1844505072,2016-04-18,58
1844505072,2016-04-18,82
1844505072,2016-04-18,103
1844505072,2016-04-18,122
1844505072,2016-04-18,87
1844505072,2016-04-18,91
1844505072,2016-04-18,130
1844505072,2016-04-18,74
1844505072,2016-04-19,70
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,62
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-19,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,56
1844505072,2016-04-20,58
1844505072,2016-04-20,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,56
1844505072,2016-04-21,83
1844505072,2016-04-21,126
1844505072,2016-04-21,116
1844505072,2016-04-21,99
1844505072,2016-04-21,80
1844505072,2016-04-21,95
1844505072,2016-04-21,96
1844505072,2016-04-21,89
1844505072,2016-04-21,101
1844505072,2016-04-21,129
1844505072,2016-04-21,89
1844505072,2016-04-21,101
1844505072,2016-04-21,184
1844505072,2016-04-21,75
1844505072,2016-04-21,96
1844505072,2016-04-21,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,95
1844505072,2016-04-22,115
1844505072,2016-04-22,98
1844505072,2016-04-22,105
1844505072,2016-04-22,110
1844505072,2016-04-22,74
1844505072,2016-04-22,56
1844505072,2016-04-22,56
1844505072,2016-04-22,68
1844505072,2016-04-22,126
1844505072,2016-04-22,91
1844505072,2016-04-22,98
1844505072,2016-04-22,76
1844505072,2016-04-22,100
1844505072,2016-04-23,72
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,82
1844505072,2016-04-23,120
1844505072,2016-04-23,98
1844505072,2016-04-23,68
1844505072,2016-04-23,57
1844505072,2016-04-23,111
1844505072,2016-04-23,132
1844505072,2016-04-23,63
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-23,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-24,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-25,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-26,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,58
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-27,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,56
1844505072,2016-04-28,71
1844505072,2016-04-28,118
1844505072,2016-04-28,122
1844505072,2016-04-28,89
1844505072,2016-04-28,101
1844505072,2016-04-28,113
1844505072,2016-04-28,94
1844505072,2016-04-28,114
1844505072,2016-04-28,79
1844505072,2016-04-28,89
1844505072,2016-04-28,85
1844505072,2016-04-28,148
1844505072,2016-04-28,122
1844505072,2016-04-28,88
1844505072,2016-04-29,72
1844505072,2016-04-29,78
1844505072,2016-04-29,56
1844505072,2016-04-29,56
1844505072,2016-04-29,56
1844505072,2016-04-29,56
1844505072,2016-04-29,56
1844505072,2016-04-29,56
1844505072,2016-04-29,56
1844505072,2016-04-29,77
1844505072,2016-04-29,105
1844505072,2016-04-29,130
1844505072,2016-04-29,60
1844505072,2016-04-29,56
1844505072,2016-04-29,95
1844505072,2016-04-29,61
1844505072,2016-04-29,70
1844505072,2016-04-29,82
1844505072,2016-04-29,104
1844505072,2016-04-29,93
1844505072,2016-04-29,115
1844505072,2016-04-29,78
1844505072,2016-04-29,112
1844505072,2016-04-29,75
1844505072,2016-04-30,57
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,56
1844505072,2016-04-30,103
1844505072,2016-04-30,107
1844505072,2016-04-30,109
1844505072,2016-04-30,57
1844505072,2016-04-30,69
1844505072,2016-04-30,91
1844505072,2016-04-30,72
1844505072,2016-04-30,83
1844505072,2016-04-30,85
1844505072,2016-04-30,76
1844505072,2016-04-30,81
1844505072,2016-04-30,86
1844505072,2016-04-30,91
1844505072,2016-04-30,92
1844505072,2016-05-01,138
1844505072,2016-05-01,103
1844505072,2016-05-01,117
1844505072,2016-05-01,61
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-01,56
1844505072,2016-05-02,56
1844505072,2016-05-02,57
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-02,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,56
1844505072,2016-05-03,95
1844505072,2016-05-03,113
1844505072,2016-05-03,97
1844505072,2016-05-03,70
1844505072,2016-05-03,122
1844505072,2016-05-03,64
1844505072,2016-05-03,60
1844505072,2016-05-03,109
1844505072,2016-05-03,62
1844505072,2016-05-03,89
1844505072,2016-05-03,92
1844505072,2016-05-03,78
1844505072,2016-05-03,66
1844505072,2016-05-03,65
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,64
1844505072,2016-05-04,117
1844505072,2016-05-04,88
1844505072,2016-05-04,82
1844505072,2016-05-04,63
1844505072,2016-05-04,93
1844505072,2016-05-04,88
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-04,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,72
1844505072,2016-05-05,106
1844505072,2016-05-05,82
1844505072,2016-05-05,102
1844505072,2016-05-05,111
1844505072,2016-05-05,106
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-05,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,60
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-06,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-07,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-08,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-09,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-10,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-11,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1844505072,2016-05-12,56
1927972279,2016-04-12,85
1927972279,2016-04-12,85
1927972279,2016-04-12,85
1927972279,2016-04-12,84
1927972279,2016-04-12,87
1927972279,2016-04-12,85
1927972279,2016-04-12,90
1927972279,2016-04-12,85
1927972279,2016-04-12,85
1927972279,2016-04-12,85
1927972279,2016-04-12,85
1927972279,2016-04-12,89
1927972279,2016-04-12,84
1927972279,2016-04-12,85
1927972279,2016-04-12,111
1927972279,2016-04-12,93
1927972279,2016-04-12,102
1927972279,2016-04-12,117
1927972279,2016-04-12,88
1927972279,2016-04-12,92
1927972279,2016-04-12,97
1927972279,2016-04-12,109
1927972279,2016-04-12,94
1927972279,2016-04-12,93
1927972279,2016-04-13,90
1927972279,2016-04-13,92
1927972279,2016-04-13,91
1927972279,2016-04-13,87
1927972279,2016-04-13,91
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,102
1927972279,2016-04-13,86
1927972279,2016-04-13,88
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,110
1927972279,2016-04-13,109
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-13,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,86
1927972279,2016-04-14,92
1927972279,2016-04-14,183
1927972279,2016-04-14,147
1927972279,2016-04-14,144
1927972279,2016-04-14,118
1927972279,2016-04-14,107
1927972279,2016-04-14,99
1927972279,2016-04-14,101
1927972279,2016-04-14,99
1927972279,2016-04-14,88
1927972279,2016-04-15,88
1927972279,2016-04-15,86
1927972279,2016-04-15,87
1927972279,2016-04-15,87
1927972279,2016-04-15,102
1927972279,2016-04-15,87
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,87
1927972279,2016-04-15,139
1927972279,2016-04-15,96
1927972279,2016-04-15,138
1927972279,2016-04-15,105
1927972279,2016-04-15,88
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-15,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-16,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-17,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,115
1927972279,2016-04-18,105
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-18,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-19,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-20,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,87
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-21,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,109
1927972279,2016-04-22,91
1927972279,2016-04-22,86
1927972279,2016-04-22,88
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-22,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,86
1927972279,2016-04-23,190
1927972279,2016-04-23,117
1927972279,2016-04-23,95
